state,survey_type,total_kindergarten_population,percent_surveyed,target,footnotes,year,percent_vaccinated,vaccination
New Mexico,Stratified 2-stage cluster sample,29918,3.3,95.0,†,2014_15,98.7,Hepatitis B Vaccination
New Mexico,Stratified 2-stage cluster sample,29049,2.7,95.0,†,2015_16,97.0,Hepatitis B Vaccination
New Mexico,Random sample,26318,2.2,95.0,NaN,2009_10,97.6,MMR Vaccination
New Mexico,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
New Mexico,2-stage Cluster Sample,29159,2.0,95.0,NaN,2011_12,95.7,MMR Vaccination
New Mexico,2-stage Cluster Sample,29279,3.3,95.0,‡ ,2012_13,93.9,MMR Vaccination
New Mexico,Stratified  2-stage cluster sample,30725,2.7,95.0,‡,2013_14,95.9,MMR Vaccination
New Mexico,Stratified 2-stage cluster sample,29918,3.3,95.0,†,2014_15,97.7,MMR Vaccination
New Mexico,Stratified 2-stage cluster sample,29049,2.7,95.0,†,2015_16,96.2,MMR Vaccination
New Mexico,Random sample,26318,2.2,95.0,NaN,2009_10,99.3,Polio Vaccination
New Mexico,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
New Mexico,2-stage Cluster Sample,29159,2.0,95.0,NaN,2011_12,97.6,Polio Vaccination
New Mexico,2-stage Cluster Sample,29279,3.3,95.0,‡ ,2012_13,96.8,Polio Vaccination
New Mexico,Stratified  2-stage cluster sample,30725,2.7,95.0,‡,2013_14,97.4,Polio Vaccination
New Mexico,Stratified 2-stage cluster sample,29918,3.3,95.0,†,2014_15,97.9,Polio Vaccination
New Mexico,Stratified 2-stage cluster sample,29049,2.7,95.0,†,2015_16,95.6,Polio Vaccination
New York,Census,229273,100.0,95.0,*,2009_10,98.4,1 dose Varicella Vaccination (unknown disease history)
New York,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
New York,Census,236016,100.0,95.0,*,2011_12,98.4,1 dose Varicella Vaccination (unknown disease history)
New York,Census,239484,100.0,95.0,*. ‡,2012_13,98.4,1 dose Varicella Vaccination (unknown disease history)
New York,Census,240318,100.0,95.0,*. ‡,2013_14,98.2,1 dose Varicella Vaccination (unknown disease history)
New York,Census,237045,100.0,95.0,*. ‡,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
New York,Census,232521,100.0,95.0,*,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
New York,Census,229273,100.0,95.0,*,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
New York,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
New York,Census,236016,100.0,95.0,*,2011_12,NReq,2 doses Varicella Vaccination (unknown disease history)
New York,Census,239484,100.0,95.0,*. ‡,2012_13,NReq,2 doses Varicella Vaccination (unknown disease history)
New York,Census,240318,100.0,95.0,*. ‡,2013_14,NReq,2 doses Varicella Vaccination (unknown disease history)
New York,Census,237045,100.0,95.0,*. ‡,2014_15,96.4,2 doses Varicella Vaccination (unknown disease history)
New York,Census,232521,100.0,95.0,*,2015_16,94.8,2 doses Varicella Vaccination (unknown disease history)
New York,Census,229273,100.0,95.0,*,2009_10,98.3,DTP/DTaP/DT Vaccination
New York,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
New York,Census,236016,100.0,95.0,*,2011_12,97.9,DTP/DTaP/DT Vaccination
New York,Census,239484,100.0,95.0,*. ‡,2012_13,98.4,DTP/DTaP/DT Vaccination
New York,Census,240318,100.0,95.0,*. ‡,2013_14,98.1,DTP/DTaP/DT Vaccination
New York,Census,237045,100.0,95.0,*.‡,2014_15,97.5,DTP/DTaP/DT Vaccination
New York,Census,232521,100.0,95.0,*,2015_16,94.1,DTP/DTaP/DT Vaccination
New York,Census,229273,100.0,95.0,*,2009_10,98.3,Hepatitis B Vaccination
New York,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
New York,Census,236016,100.0,95.0,*,2011_12,98.2,Hepatitis B Vaccination
New York,Census,239484,100.0,95.0,*. ‡,2012_13,98.2,Hepatitis B Vaccination
New York,Census,240318,100.0,95.0,*. ‡,2013_14,97.9,Hepatitis B Vaccination
New York,Census,237045,100.0,95.0,*.‡,2014_15,97.3,Hepatitis B Vaccination
New York,Census,232521,100.0,95.0,*,2015_16,97.0,Hepatitis B Vaccination
New York,Census,229273,100.0,95.0,*,2009_10,97.6,MMR Vaccination
New York,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
New York,Census,236016,100.0,95.0,*,2011_12,96.9,MMR Vaccination
New York,Census,239484,100.0,95.0,*. ‡,2012_13,96.6,MMR Vaccination
New York,Census,240318,100.0,95.0,*. ‡,2013_14,96.8,MMR Vaccination
New York,Census,237045,100.0,95.0,*.‡,2014_15,98.2,MMR Vaccination
New York,Census,232521,100.0,95.0,*,2015_16,95.6,MMR Vaccination
New York,Census,229273,100.0,95.0,*,2009_10,98.4,Polio Vaccination
New York,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
New York,Census,236016,100.0,95.0,*,2011_12,98.4,Polio Vaccination
New York,Census,239484,100.0,95.0,*. ‡,2012_13,98.4,Polio Vaccination
New York,Census,240318,100.0,95.0,*. ‡,2013_14,98.1,Polio Vaccination
New York,Census,237045,100.0,95.0,*.‡,2014_15,97.5,Polio Vaccination
New York,Census,232521,100.0,95.0,*,2015_16,94.0,Polio Vaccination
North Carolina,Census,116087,96.0,95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
North Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
North Carolina,Census,128854,95.4,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
North Carolina,Census,130612,97.3,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
North Carolina,Census,126084,97.7,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
North Carolina,Census (public). Voluntary response (private),129792,95.0,95.0,NaN,2014_15,97.5,1 dose Varicella Vaccination (unknown disease history)
North Carolina,Census (public). Voluntary response (private),128290,92.0,95.0,‡.§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
North Carolina,Census,116087,96.0,95.0,NaN,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
North Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
North Carolina,Census,128854,95.4,95.0,NaN,2011_12,NReq,2 doses Varicella Vaccination (unknown disease history)
North Carolina,Census,130612,97.3,95.0,NaN,2012_13,NReq,2 doses Varicella Vaccination (unknown disease history)
North Carolina,Census,126084,97.7,95.0,NaN,2013_14,NReq,2 doses Varicella Vaccination (unknown disease history)
North Carolina,Census (public). Voluntary response (private),129792,95.0,95.0,NaN,2014_15,NReq,2 doses Varicella Vaccination (unknown disease history)
North Carolina,Census (public). Voluntary response (private),128290,92.0,95.0,‡.§,2015_16,97.0,2 doses Varicella Vaccination (unknown disease history)
North Carolina,Census,116087,96.0,95.0,NaN,2009_10,"NA",DTP/DTaP/DT Vaccination
North Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
North Carolina,Census,128854,95.4,95.0,NaN,2011_12,"NA",DTP/DTaP/DT Vaccination
North Carolina,Census,130612,97.3,95.0,NaN,2012_13,"NA",DTP/DTaP/DT Vaccination
North Carolina,Census,126084,97.7,95.0,NaN,2013_14,"NA",DTP/DTaP/DT Vaccination
North Carolina,Census (public). Voluntary response (private),129792,95.0,95.0,NaN,2014_15,96.5,DTP/DTaP/DT Vaccination
North Carolina,Census (public). Voluntary response (private),128290,92.0,95.0,‡.§,2015_16,97.1,DTP/DTaP/DT Vaccination
North Carolina,Census,116087,96.0,95.0,NaN,2009_10,"NA",Hepatitis B Vaccination
North Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
North Carolina,Census,128854,95.4,95.0,NaN,2011_12,"NA",Hepatitis B Vaccination
North Carolina,Census,130612,97.3,95.0,NaN,2012_13,"NA",Hepatitis B Vaccination
North Carolina,Census,126084,97.7,95.0,NaN,2013_14,"NA",Hepatitis B Vaccination
North Carolina,Census (public). Voluntary response (private),129792,95.0,95.0,NaN,2014_15,97.5,Hepatitis B Vaccination
North Carolina,Census (public). Voluntary response (private),128290,92.0,95.0,‡.§,2015_16,97.8,Hepatitis B Vaccination
North Carolina,Census,116087,96.0,95.0,NaN,2009_10,"NA",MMR Vaccination
North Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
North Carolina,Census,128854,95.4,95.0,NaN,2011_12,"NA",MMR Vaccination
North Carolina,Census,130612,97.3,95.0,NaN,2012_13,"NA",MMR Vaccination
North Carolina,Census,126084,97.7,95.0,NaN,2013_14,"NA",MMR Vaccination
North Carolina,Census (public). Voluntary response (private),129792,95.0,95.0,NaN,2014_15,96.5,MMR Vaccination
North Carolina,Census (public). Voluntary response (private),128290,92.0,95.0,‡.§,2015_16,97.3,MMR Vaccination
North Carolina,Census,116087,96.0,95.0,NaN,2009_10,"NA",Polio Vaccination
North Carolina,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
North Carolina,Census,128854,95.4,95.0,NaN,2011_12,"NA",Polio Vaccination
North Carolina,Census,130612,97.3,95.0,NaN,2012_13,"NA",Polio Vaccination
North Carolina,Census,126084,97.7,95.0,NaN,2013_14,"NA",Polio Vaccination
North Carolina,Census (public). Voluntary response (private),129792,95.0,95.0,NaN,2014_15,96.7,Polio Vaccination
North Carolina,Census (public). Voluntary response (private),128290,92.0,95.0,‡.§,2015_16,97.1,Polio Vaccination
North Dakota,Random sample,8323,6.0,95.0,¶,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
North Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
North Dakota,Convenient ,8412,5.8,95.0,¶,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
North Dakota,2-stage Cluster Sample,9503,4.9,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
North Dakota,Census (Public); Stratified  2-stage cluster sample(Private),9780,96.1,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
North Dakota,Census,10017,99.9,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
North Dakota,Census,9875,97.1,95.0,NaN,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
North Dakota,Random sample,8323,6.0,95.0,¶,2009_10,89.6,2 doses Varicella Vaccination (unknown disease history)
North Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
North Dakota,Convenient ,8412,5.8,95.0,¶,2011_12,88.9,2 doses Varicella Vaccination (unknown disease history)
North Dakota,2-stage Cluster Sample,9503,4.9,95.0,NaN,2012_13,88.5,2 doses Varicella Vaccination (unknown disease history)
North Dakota,Census (Public); Stratified  2-stage cluster sample(Private),9780,96.1,95.0,NaN,2013_14,89.4,2 doses Varicella Vaccination (unknown disease history)
North Dakota,Census,10017,99.9,95.0,NaN,2014_15,89.5,2 doses Varicella Vaccination (unknown disease history)
North Dakota,Census,9875,97.1,95.0,NaN,2015_16,90.4,2 doses Varicella Vaccination (unknown disease history)
North Dakota,Random sample,8323,6.0,95.0,¶,2009_10,90.8,DTP/DTaP/DT Vaccination
North Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
North Dakota,Convenient ,8412,5.8,95.0,¶,2011_12,91.2,DTP/DTaP/DT Vaccination
North Dakota,2-stage Cluster Sample,9503,4.9,95.0,NaN,2012_13,89.0,DTP/DTaP/DT Vaccination
North Dakota,Census (Public); Stratified  2-stage cluster sample(Private),9780,96.1,95.0,NaN,2013_14,90.2,DTP/DTaP/DT Vaccination
North Dakota,Census,10017,99.9,95.0,NaN,2014_15,89.6,DTP/DTaP/DT Vaccination
North Dakota,Census,9875,97.1,95.0,NaN,2015_16,90.8,DTP/DTaP/DT Vaccination
North Dakota,Random sample,8323,6.0,95.0,¶,2009_10,92.6,Hepatitis B Vaccination
North Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
North Dakota,Convenient ,8412,5.8,95.0,¶,2011_12,91.4,Hepatitis B Vaccination
North Dakota,2-stage Cluster Sample,9503,4.9,95.0,NaN,2012_13,96.6,Hepatitis B Vaccination
North Dakota,Census (Public); Stratified  2-stage cluster sample(Private),9780,96.1,95.0,NaN,2013_14,94.6,Hepatitis B Vaccination
North Dakota,Census,10017,99.9,95.0,NaN,2014_15,92.8,Hepatitis B Vaccination
North Dakota,Census,9875,97.1,95.0,NaN,2015_16,93.8,Hepatitis B Vaccination
North Dakota,Random sample,8323,6.0,95.0,¶,2009_10,92.2,MMR Vaccination
North Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
North Dakota,Convenient ,8412,5.8,95.0,¶,2011_12,90.6,MMR Vaccination
North Dakota,2-stage Cluster Sample,9503,4.9,95.0,NaN,2012_13,89.9,MMR Vaccination
North Dakota,Census (Public); Stratified  2-stage cluster sample(Private),9780,96.1,95.0,NaN,2013_14,90.0,MMR Vaccination
North Dakota,Census,10017,99.9,95.0,NaN,2014_15,89.8,MMR Vaccination
North Dakota,Census,9875,97.1,95.0,NaN,2015_16,90.7,MMR Vaccination
North Dakota,Random sample,8323,6.0,95.0,¶,2009_10,92.2,Polio Vaccination
North Dakota,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
North Dakota,Convenient ,8412,5.8,95.0,¶,2011_12,90.6,Polio Vaccination
North Dakota,2-stage Cluster Sample,9503,4.9,95.0,NaN,2012_13,92.7,Polio Vaccination
North Dakota,Census (Public); Stratified  2-stage cluster sample(Private),9780,96.1,95.0,NaN,2013_14,90.7,Polio Vaccination
North Dakota,Census,10017,99.9,95.0,NaN,2014_15,90.9,Polio Vaccination
North Dakota,Census,9875,97.1,95.0,NaN,2015_16,91.2,Polio Vaccination
Ohio,Census,131137,100.0,95.0,*,2009_10,91.2,1 dose Varicella Vaccination (unknown disease history)
Ohio,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Ohio,Convenient ,146144,94.5,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Ohio,Census,163687,86.9,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Ohio,Census,150000,92.5,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Ohio,Census (public); Voluntary response (private),149080,91.0,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Ohio,Census (public); Voluntary response (private),144604,93.7,95.0,NaN,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Ohio,Census,131137,100.0,95.0,*,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Ohio,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Ohio,Convenient ,146144,94.5,95.0,NaN,2011_12,95.4,2 doses Varicella Vaccination (unknown disease history)
Ohio,Census,163687,86.9,95.0,NaN,2012_13,95.7,2 doses Varicella Vaccination (unknown disease history)
Ohio,Census,150000,92.5,95.0,NaN,2013_14,95.7,2 doses Varicella Vaccination (unknown disease history)
Ohio,Census (public); Voluntary response (private),149080,91.0,95.0,NaN,2014_15,91.2,2 doses Varicella Vaccination (unknown disease history)
Ohio,Census (public); Voluntary response (private),144604,93.7,95.0,NaN,2015_16,91.5,2 doses Varicella Vaccination (unknown disease history)
Ohio,Census,131137,100.0,95.0,*,2009_10,87.9,DTP/DTaP/DT Vaccination
Ohio,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Ohio,Convenient ,146144,94.5,95.0,NaN,2011_12,95.9,DTP/DTaP/DT Vaccination
Ohio,Census,163687,86.9,95.0,NaN,2012_13,96.3,DTP/DTaP/DT Vaccination
Ohio,Census,150000,92.5,95.0,NaN,2013_14,96.1,DTP/DTaP/DT Vaccination
Ohio,Census (public); Voluntary response (private),149080,91.0,95.0,NaN,2014_15,92.2,DTP/DTaP/DT Vaccination
Ohio,Census (public); Voluntary response (private),144604,93.7,95.0,NaN,2015_16,92.1,DTP/DTaP/DT Vaccination
Ohio,Census,131137,100.0,95.0,*,2009_10,90.5,Hepatitis B Vaccination
Ohio,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Ohio,Convenient ,146144,94.5,95.0,NaN,2011_12,99.0,Hepatitis B Vaccination
Ohio,Census,163687,86.9,95.0,NaN,2012_13,99.0,Hepatitis B Vaccination
Ohio,Census,150000,92.5,95.0,NaN,2013_14,99.0,Hepatitis B Vaccination
Ohio,Census (public); Voluntary response (private),149080,91.0,95.0,NaN,2014_15,95.2,Hepatitis B Vaccination
Ohio,Census (public); Voluntary response (private),144604,93.7,95.0,NaN,2015_16,95.1,Hepatitis B Vaccination
Ohio,Census,131137,100.0,95.0,*,2009_10,88.6,MMR Vaccination
Ohio,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Ohio,Convenient ,146144,94.5,95.0,NaN,2011_12,96.1,MMR Vaccination
Ohio,Census,163687,86.9,95.0,NaN,2012_13,96.3,MMR Vaccination
Ohio,Census,150000,92.5,95.0,NaN,2013_14,96.2,MMR Vaccination
Ohio,Census (public); Voluntary response (private),149080,91.0,95.0,NaN,2014_15,91.9,MMR Vaccination
Ohio,Census (public); Voluntary response (private),144604,93.7,95.0,NaN,2015_16,92.1,MMR Vaccination
Ohio,Census,131137,100.0,95.0,*,2009_10,88.3,Polio Vaccination
Ohio,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Ohio,Convenient ,146144,94.5,95.0,NaN,2011_12,96.2,Polio Vaccination
Ohio,Census,163687,86.9,95.0,NaN,2012_13,96.5,Polio Vaccination
Ohio,Census,150000,92.5,95.0,NaN,2013_14,96.4,Polio Vaccination
Ohio,Census (public); Voluntary response (private),149080,91.0,95.0,NaN,2014_15,92.5,Polio Vaccination
Ohio,Census (public); Voluntary response (private),144604,93.7,95.0,NaN,2015_16,92.4,Polio Vaccination
Oklahoma,Voluntary response,51128,88.9,95.0,NaN,2009_10,99.7,1 dose Varicella Vaccination (unknown disease history)
Oklahoma,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Oklahoma,Census,52987,90.9,95.0,¶,2011_12,97.8,1 dose Varicella Vaccination (unknown disease history)
Oklahoma,Census,56943,95.5,95.0,NaN,2012_13,92.8,1 dose Varicella Vaccination (unknown disease history)
Oklahoma,Voluntary response,57377,71.3,95.0,NaN,2013_14,98.0,1 dose Varicella Vaccination (unknown disease history)
Oklahoma,Census,56967,95.9,95.0,‡,2014_15,92.5,1 dose Varicella Vaccination (unknown disease history)
Oklahoma,Census,54335,96.1,95.0,‡,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Oklahoma,Voluntary response,51128,88.9,95.0,NaN,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Oklahoma,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Oklahoma,Census,52987,90.9,95.0,¶,2011_12,NReq,2 doses Varicella Vaccination (unknown disease history)
Oklahoma,Census,56943,95.5,95.0,NaN,2012_13,NReq,2 doses Varicella Vaccination (unknown disease history)
Oklahoma,Voluntary response,57377,71.3,95.0,NaN,2013_14,NReq,2 doses Varicella Vaccination (unknown disease history)
Oklahoma,Census,56967,95.9,95.0,‡,2014_15,NReq,2 doses Varicella Vaccination (unknown disease history)
Oklahoma,Census,54335,96.1,95.0,‡,2015_16,NReq,2 doses Varicella Vaccination (unknown disease history)
Oklahoma,Voluntary response,51128,88.9,95.0,NaN,2009_10,97.3,DTP/DTaP/DT Vaccination
Oklahoma,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Oklahoma,Census,52987,90.9,95.0,¶,2011_12,94.6,DTP/DTaP/DT Vaccination
Oklahoma,Census,56943,95.5,95.0,NaN,2012_13,90.2,DTP/DTaP/DT Vaccination
Oklahoma,Voluntary response,57377,71.3,95.0,NaN,2013_14,96.1,DTP/DTaP/DT Vaccination
Oklahoma,Census,56967,95.9,95.0,‡,2014_15,90.0,DTP/DTaP/DT Vaccination
Oklahoma,Census,54335,96.1,95.0,‡,2015_16,96.1,DTP/DTaP/DT Vaccination
Oklahoma,Voluntary response,51128,88.9,95.0,NaN,2009_10,99.5,Hepatitis B Vaccination
Oklahoma,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Oklahoma,Census,52987,90.9,95.0,¶,2011_12,97.7,Hepatitis B Vaccination
Oklahoma,Census,56943,95.5,95.0,NaN,2012_13,92.7,Hepatitis B Vaccination
Oklahoma,Voluntary response,57377,71.3,95.0,NaN,2013_14,97.7,Hepatitis B Vaccination
Oklahoma,Census,56967,95.9,95.0,‡,2014_15,92.5,Hepatitis B Vaccination
Oklahoma,Census,54335,96.1,95.0,‡,2015_16,96.4,Hepatitis B Vaccination
Oklahoma,Voluntary response,51128,88.9,95.0,NaN,2009_10,97.3,MMR Vaccination
Oklahoma,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Oklahoma,Census,52987,90.9,95.0,¶,2011_12,95.0,MMR Vaccination
Oklahoma,Census,56943,95.5,95.0,NaN,2012_13,90.5,MMR Vaccination
Oklahoma,Voluntary response,57377,71.3,95.0,NaN,2013_14,96.4,MMR Vaccination
Oklahoma,Census,56967,95.9,95.0,‡,2014_15,90.3,MMR Vaccination
Oklahoma,Census,54335,96.1,95.0,‡,2015_16,94.4,MMR Vaccination
Oklahoma,Voluntary response,51128,88.9,95.0,NaN,2009_10,97.6,Polio Vaccination
Oklahoma,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Oklahoma,Census,52987,90.9,95.0,¶,2011_12,94.6,Polio Vaccination
Oklahoma,Census,56943,95.5,95.0,NaN,2012_13,90.6,Polio Vaccination
Oklahoma,Voluntary response,57377,71.3,95.0,NaN,2013_14,96.5,Polio Vaccination
Oklahoma,Census,56967,95.9,95.0,‡,2014_15,90.4,Polio Vaccination
Oklahoma,Census,54335,96.1,95.0,‡,2015_16,95.9,Polio Vaccination
Oregon,Census,44676,100.0,95.0,*,2009_10,95.2,1 dose Varicella Vaccination (unknown disease history)
Oregon,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
